ID,Profit99,Online99,Age99,Inc99,Tenure99
974,-65,0,7,8,22.58
975,388,0,5,9,16.33
976,-17,0,4,1,1
977,-31,0,3,1,2.83
978,-5,0,3,7,1.58
979,-214,0,3,7,3.58
980,-167,0,2,1,1.66
981,122,0,4,6,21.58
982,351,0,3,6,8.91
983,-70,0,5,1,4.66
984,577,0,2,8,6.33
985,860,0,2,3,19.5
986,-148,0,3,6,1.5
987,233,0,6,6,20.33
988,-87,0,6,9,1.5
989,-157,0,2,7,10.5
990,-84,0,4,6,4.33
991,140,0,4,7,23
992,460,0,3,8,3.91
993,84,0,4,9,2.16
994,201,0,2,7,9.66
995,-190,0,6,2,2.25
996,262,0,6,6,12.25
997,158,0,3,5,7.16
998,322,0,5,9,10.66
999,10,0,2,4,2.75
1000,47,0,4,6,1.41
1001,-2,0,4,6,14.75
1002,95,0,5,4,5.83
1003,-48,0,4,7,5.91
1004,-79,0,3,5,15.58
1005,-27,0,2,8,5.91
1006,-52,0,2,4,5.41
1007,-179,0,2,8,5.16
1008,-36,0,3,6,8.08
1009,39,0,6,6,11.91
1010,-107,0,3,8,7.33
1011,-39,0,2,9,5.41
1012,-19,0,2,6,9.91
1013,-23,0,2,7,5.08
1014,334,0,2,9,3.58
1015,194,0,3,6,5.83
1016,441,0,3,4,6.66
1017,-92,0,3,7,8.66
1018,-124,0,5,9,12.58
1019,-82,0,3,9,2.08
1020,460,0,2,5,3.16
1021,235,0,3,9,15.83
1022,162,0,4,8,13.08
1023,120,0,4,8,8.58
1024,8,0,2,7,6.83
1025,-52,0,5,7,4.41
1026,270,0,5,6,28.75
1027,44,0,5,8,6.16
1028,-27,0,2,6,11.5
1029,51,0,2,7,6.58
1030,-27,0,3,8,3.33
1031,30,0,4,6,22.5
1032,-113,0,5,1,8.83
1033,264,0,5,7,24.91
1034,-32,0,6,9,10.75
1035,61,0,4,9,21.33
1036,102,0,4,4,25.5
1037,409,0,3,6,10.33
1038,-2,0,2,1,2.83
1039,340,0,3,6,3.41
1040,17,0,1,6,7.91
1041,-48,0,4,4,4.66
1042,331,0,4,1,0.91
1043,192,0,3,7,14.66
1044,469,0,5,5,9.66
1045,299,0,4,8,6.83
1046,80,0,3,8,12.16
1047,60,0,2,8,2.41
1048,482,0,3,9,8.91
1049,-7,0,2,1,8.75
1050,306,0,5,5,26.91
1051,22,0,2,4,5.16
1052,-133,0,3,6,4
1053,-51,0,2,7,12.33
1054,-41,0,2,3,4.66
1055,-3,0,2,7,3
1056,-46,0,1,5,3.5
1057,112,0,4,1,26.58
1058,-87,0,4,5,15.33
1059,-34,0,4,3,4.66
1060,-83,0,5,6,1.41
1061,-115,0,5,5,8.83
1062,96,0,7,4,10.33
1063,-17,0,4,4,0.5
1064,-30,0,2,6,2.16
1065,-55,0,2,9,10.41
1066,327,0,4,6,1.08
1067,-9,0,3,5,0.58
1068,179,0,5,3,34
1069,56,0,4,8,8.91
1070,-45,0,3,4,4
1071,3,0,3,6,11
1072,2,0,4,6,4.41
1073,-125,0,3,6,10.5
1074,-65,0,4,1,1.08
1075,-29,0,3,3,10.75
1076,35,0,2,5,7.33
1077,276,0,1,6,5.75
1078,-136,0,3,7,9.16
1079,-57,0,3,7,5
1080,460,0,4,6,24.33
1081,73,0,6,9,6.5
1082,-53,0,2,9,3.58
1083,15,0,3,7,3.83
1084,4,0,2,1,8.16
1085,-37,0,3,4,4.25
1086,24,0,5,7,5.41
1087,285,0,3,6,1.5
1088,24,0,3,7,13.16
1089,-127,0,1,2,5.91
1090,-43,0,2,9,3.16
1091,-99,0,3,8,9.5
1092,6,0,3,8,1.58
1093,493,0,4,6,25.75
1094,45,0,2,9,6.75
1095,-102,0,3,7,8.91
1096,-5,0,4,6,16.41
1097,11,0,7,6,1
1098,161,0,4,7,5.41
1099,70,0,2,4,22.08
1100,306,0,3,7,11.08
1101,201,0,1,4,1.5
1102,191,0,5,9,13.08
1103,-66,0,3,4,4.66
1104,658,0,4,8,20.41
1105,40,0,2,3,5.08
1106,187,0,2,9,18.66
1107,335,0,5,7,27
1108,0,0,2,3,20.66
1109,507,0,2,6,16
1110,653,0,2,9,14.58
1111,-15,0,1,1,0.5
1112,585,0,4,9,11
1113,111,0,2,6,7.16
1114,-173,0,3,8,8.58
1115,148,0,3,9,7.58
1116,169,0,7,6,3.33
1117,287,0,3,8,8.91
1118,733,0,6,9,30.41
1119,-99,0,4,9,18.08
1120,-105,0,2,5,0.91
1121,-30,0,3,3,13.25
1122,6,0,4,6,0.33
1123,732,0,4,9,1.75
1124,115,0,3,9,15.25
1125,701,0,3,6,9.5
1126,-21,0,3,6,2.33
1127,318,0,4,4,28.91
1128,277,0,4,5,3.91
1129,437,0,3,9,8.75
1130,383,0,4,3,13.25
1131,131,0,3,4,6.25
1132,-49,0,5,3,9.75
1133,443,0,3,7,6.25
1134,-61,0,3,8,2.75
1135,-89,0,4,7,16.41
1136,200,0,5,6,17.25
1137,-13,0,4,6,12.41
1138,-18,0,3,4,12.16
1139,216,0,3,3,7.41
1140,-45,0,2,3,3.41
1141,-12,0,2,8,13.41
1142,383,0,3,2,5.66
1143,326,0,4,4,14.5
1144,724,0,4,4,4.75
1145,-121,0,2,3,3
1146,106,0,4,8,10.41
1147,462,0,3,7,7.5
1148,314,0,3,8,7.41
1149,31,0,2,6,10.5
1150,-34,0,1,6,0.5
1151,-193,0,4,1,4.75
1152,-44,0,3,1,6.16
1153,-56,0,2,6,5.58
1154,16,0,3,9,0.5
1155,425,0,4,6,22.83
1156,-130,0,7,3,5.08
1157,293,0,3,6,1.5
1158,-39,0,4,7,7.91
1159,-149,0,5,5,10.41
1160,-32,0,3,8,13.58
1161,-31,0,4,8,19.58
1162,-33,0,4,3,4.75
1163,81,0,2,8,8.08
1164,-12,0,2,5,4.25
1165,272,0,4,6,1.5
1166,-82,0,2,9,11
1167,-97,0,2,4,2.25
1168,107,0,3,8,7.91
1169,-134,0,3,3,17.58
1170,20,0,3,9,2.16
1171,-61,0,3,7,10.5
1172,-122,0,3,6,4
1173,187,0,3,6,14.25
1174,-2,0,3,5,3.5
1175,-57,0,4,7,2.5
1176,4,0,3,4,11
1177,-122,0,3,7,3.08
1178,-3,0,3,4,0.41
1179,63,0,3,1,11.16
1180,-48,0,4,6,6.16
1181,-60,0,1,8,23.91
1182,371,0,3,6,9.25
1183,-22,0,2,3,3.5
1184,-76,0,3,6,3.33
1185,46,0,5,5,2.08
1186,0,0,3,6,10.66
1187,114,0,4,6,10.33
1188,26,0,2,1,30.41
1189,148,0,3,6,6.91
1190,386,0,6,5,11.91
1191,165,0,3,6,21.83
1192,13,0,2,3,1.33
1193,-80,0,4,7,6.66
1194,218,0,3,4,14.5
1195,-3,0,5,6,10.91
1196,-101,0,4,7,9.91
1197,-131,0,4,7,9.16
1198,-49,0,5,6,2.91
1199,-35,0,2,5,5.83
1200,1614,0,5,7,13
1201,-53,0,2,7,2.5
1202,-42,0,3,3,8.25
1203,22,0,3,5,10.41
1204,-92,0,5,5,2.66
1205,172,0,5,7,20.5
1206,136,0,4,7,9.5
1207,73,0,3,4,23.66
1208,-24,0,2,3,7.41
1209,19,0,3,5,10.58
1210,124,0,2,6,2
1211,499,0,6,7,30.66
1212,643,0,5,6,6.33
1213,-48,0,4,7,1.58
1214,385,0,3,6,1.58
1215,158,0,4,9,7.5
1216,-41,0,2,6,3.66
1217,-90,0,1,1,0.5
1218,-11,0,2,1,5.91
1219,31,0,4,5,7.33
1220,0,0,4,9,19.91
1221,324,0,3,8,2.33
1222,0,0,2,6,0.83
1223,-109,0,2,7,3.41
1224,-64,0,3,5,7.5
1225,-18,0,4,9,15.33
1226,531,0,5,6,7.91
1227,229,0,4,9,8.75
1228,-112,0,4,6,3.75
1229,-54,0,2,3,1.16
1230,520,0,3,1,14.58
1231,-35,0,4,7,2.66
1232,199,0,3,9,7.91
1233,132,0,3,3,1.83
1234,-154,0,5,6,12
1235,114,0,4,8,8.91
1236,-56,0,2,7,10.16
1237,-98,0,4,6,2.33
1238,1049,0,4,9,1.41
1239,381,0,4,6,21.58
1240,-4,0,3,7,2.91
1241,-25,0,2,9,1.08
1242,2,0,5,7,2.41
1243,-43,0,3,6,6.75
1244,721,0,2,9,5.91
1245,104,0,2,1,4.83
1246,90,0,4,8,5.91
1247,-88,0,5,9,8.58
1248,115,0,2,1,5.41
1249,119,0,3,6,3.08
1250,-8,0,3,1,14.41
1251,-1,0,3,7,9.58
1252,11,0,4,1,7.58
1253,-43,0,3,6,15.83
1254,-106,0,3,6,6.08
1255,323,0,4,9,21.58
1256,239,0,5,7,27.66
1257,135,0,4,6,3.33
1258,263,0,4,9,7.75
1259,58,0,3,7,4.25
1260,0,0,7,9,11.58
1261,-139,0,5,5,19.91
1262,-72,0,4,7,20.33
1263,572,0,3,6,16.33
1264,-115,0,2,2,22.58
1265,-127,0,2,5,5.08
1266,18,0,4,3,3.5
1267,-106,0,3,4,21.16
1268,41,0,2,1,4.58
1269,-84,0,2,6,7.58
1270,616,0,2,1,2.5
1271,201,0,4,9,18.41
1272,-82,0,3,3,5
1273,208,0,4,6,14.41
1274,-89,0,5,6,19.66
1275,308,0,5,2,36
1276,120,0,3,4,4.58
1277,-90,0,5,8,15.66
1278,66,0,3,9,7.75
1279,983,0,4,9,3.66
1280,161,0,4,8,37.91
1281,183,0,3,6,8.91
1282,16,0,4,3,0.5
1283,70,0,3,9,15.41
1284,-58,0,2,9,6.5
1285,-34,0,6,6,3.25
1286,-1,0,2,2,0.16
1287,25,0,2,1,0.33
1288,11,0,3,7,16.33
1289,-3,0,3,6,17.16
1290,116,0,4,6,10.08
1291,-52,0,4,1,2.25
1292,75,0,3,9,7.16
1293,13,0,2,3,5.16
1294,236,0,3,9,3.66
1295,-122,0,2,9,4.5
1296,19,0,2,6,7.58
1297,119,0,6,7,22.16
1298,863,0,4,8,11.41
1299,85,0,2,9,8.58
1300,-22,0,1,1,1.5
1301,175,0,4,9,17.25
1302,210,0,1,3,3.41
1303,-27,0,6,5,10
1304,-190,0,6,4,13.41
1305,1021,0,3,7,3.58
1306,-50,0,2,5,6.66
1307,295,0,2,9,3.33
1308,12,0,2,4,4.16
1309,18,0,2,3,3.41
1310,94,0,2,6,14.25
1311,268,0,5,9,10.83
1312,-35,0,2,6,5.91
1313,-148,0,3,3,15.16
1314,-22,0,4,6,2.41
1315,-3,0,2,4,14.91
1316,219,0,2,3,0.41
1317,25,0,3,7,6.75
1318,115,0,1,2,1.33
1319,-19,0,3,3,7.41
1320,-125,0,3,8,16.91
1321,149,0,2,6,2.5
1322,-2,0,5,6,8.41
1323,53,0,3,6,11.16
1324,107,0,2,7,0.91
1325,445,0,6,6,32.08
1326,-95,0,3,7,10.83
1327,-22,0,3,3,12
1328,-25,0,3,7,5.41
1329,8,0,2,8,11.41
1330,311,0,4,9,3.66
1331,355,0,4,7,9.75
1332,-138,0,4,9,20.41
1333,67,0,4,6,11.33
1334,173,0,3,7,3.08
1335,181,0,4,9,15.16
1336,377,0,3,6,6
1337,79,0,3,9,12.75
1338,-11,0,2,7,14.33
1339,15,0,6,8,7.25
1340,-72,0,4,5,9.25
1341,-14,0,2,5,3.33
1342,-76,0,5,4,12.75
1343,191,0,4,9,7.08
1344,76,0,2,8,3.91
1345,188,0,4,9,15.66
1346,-16,0,2,3,1.66
1347,-167,0,4,6,2.25
1348,-87,0,3,9,16.08
1349,587,0,3,6,14.75
1350,719,0,4,9,9.16
1351,-14,0,1,3,1.33
1352,503,0,3,9,19.41
1353,-26,0,3,2,1.58
1354,19,0,3,5,9.66
1355,-42,0,4,4,6.5
1356,-28,0,5,7,6.25
1357,-7,0,3,3,8.25
1358,-49,0,3,1,3.33
1359,12,0,4,6,11
1360,-5,0,1,3,0.91
1361,105,0,2,5,6.41
1362,-16,0,3,9,8.08
1363,-45,0,4,9,4
1364,160,0,4,9,5.33
1365,-67,0,3,6,15.5
1366,186,0,3,7,11.66
1367,-112,0,4,6,4.66
1368,32,0,5,5,25.91
1369,-48,0,3,3,5.41
1370,33,0,4,9,18.66
1371,393,0,4,7,16
1372,438,0,3,5,8.16
1373,-27,0,2,3,7.41
1374,83,0,2,8,6.75
1375,30,0,5,4,19.08
1376,97,0,4,4,10.5
1377,678,0,4,9,15.25
1378,84,0,2,9,8.58
1379,204,0,5,3,17.16
1380,-4,0,3,6,13.66
1381,-54,0,6,6,11.33
1382,68,0,4,7,19.41
1383,922,0,5,9,8.75
1384,292,0,7,6,10.08
1385,-7,0,6,5,5.83
1386,220,0,4,5,16.41
1387,315,0,4,4,4
1388,294,0,3,8,6.08
1389,79,0,4,6,5.5
1390,-64,0,2,3,8
1391,-81,0,5,6,16.16
1392,-116,0,2,6,20
1393,674,0,5,6,10.41
1394,-30,0,2,9,9.58
1395,177,0,2,9,3.58
1396,9,0,3,7,14.5
1397,-47,0,6,5,2.25
1398,340,0,7,6,7.83
1399,41,0,1,1,1.66
1400,-56,0,2,1,2.83
